"File","Line","Kind","Name","Value","Text"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","362","NumericLiteral","","0","for (int i = 0; i < Rand.RangeInclusive(6, 9); i++)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","362","NumericLiteral","","6","for (int i = 0; i < Rand.RangeInclusive(6, 9); i++)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","362","NumericLiteral","","9","for (int i = 0; i < Rand.RangeInclusive(6, 9); i++)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","364","FieldOrLocalAssignment","start","basePos + side * Rand.Range(-0.08f, 0.08f) + facing * Rand.Range(0f, 0.18f)","Vector3 start = basePos + side * Rand.Range(-0.08f, 0.08f) + facing * Rand.Range(0f, 0.18f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","364","NumericLiteral","","-0.08f","Vector3 start = basePos + side * Rand.Range(-0.08f, 0.08f) + facing * Rand.Range(0f, 0.18f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","364","NumericLiteral","","0.08f","Vector3 start = basePos + side * Rand.Range(-0.08f, 0.08f) + facing * Rand.Range(0f, 0.18f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","364","NumericLiteral","","0f","Vector3 start = basePos + side * Rand.Range(-0.08f, 0.08f) + facing * Rand.Range(0f, 0.18f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","364","NumericLiteral","","0.18f","Vector3 start = basePos + side * Rand.Range(-0.08f, 0.08f) + facing * Rand.Range(0f, 0.18f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","365","FieldOrLocalAssignment","data","FleckMaker.GetDataStatic(start, pawn.Map, mainFleck, Rand.Range(0.45f, 0.8f))","FleckCreationData data = FleckMaker.GetDataStatic(start, pawn.Map, mainFleck, Rand.Range(0.45f, 0.8f));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","365","NumericLiteral","","0.45f","FleckCreationData data = FleckMaker.GetDataStatic(start, pawn.Map, mainFleck, Rand.Range(0.45f, 0.8f));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","365","NumericLiteral","","0.8f","FleckCreationData data = FleckMaker.GetDataStatic(start, pawn.Map, mainFleck, Rand.Range(0.45f, 0.8f));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","366","NumericLiteral","","1f","data.instanceColor = new Color(1f, 1f, 1f, Rand.Range(0.72f, 0.95f));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","366","NumericLiteral","","1f","data.instanceColor = new Color(1f, 1f, 1f, Rand.Range(0.72f, 0.95f));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","366","NumericLiteral","","1f","data.instanceColor = new Color(1f, 1f, 1f, Rand.Range(0.72f, 0.95f));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","366","NumericLiteral","","0.72f","data.instanceColor = new Color(1f, 1f, 1f, Rand.Range(0.72f, 0.95f));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","366","NumericLiteral","","0.95f","data.instanceColor = new Color(1f, 1f, 1f, Rand.Range(0.72f, 0.95f));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","367","NumericLiteral","","-18f","data.velocityAngle = baseAngle + Rand.Range(-18f, 18f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","367","NumericLiteral","","18f","data.velocityAngle = baseAngle + Rand.Range(-18f, 18f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","368","NumericLiteral","","0.45f","data.velocitySpeed = Rand.Range(0.45f, 0.82f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","368","NumericLiteral","","0.82f","data.velocitySpeed = Rand.Range(0.45f, 0.82f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","369","NumericLiteral","","-60f","data.rotationRate = Rand.Range(-60f, 60f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","369","NumericLiteral","","60f","data.rotationRate = Rand.Range(-60f, 60f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","370","NumericLiteral","","0.22f","data.airTimeLeft = Rand.Range(0.22f, 0.42f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","370","NumericLiteral","","0.42f","data.airTimeLeft = Rand.Range(0.22f, 0.42f);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","386","FieldOrLocalAssignment","direction","state.partner.DrawPos - state.pawn.DrawPos","Vector3 direction = state.partner.DrawPos - state.pawn.DrawPos;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","387","NumericLiteral","","0f","direction.y = 0f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","388","NumericLiteral","","0.0001f","if (direction.sqrMagnitude < 0.0001f)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","391","NumericLiteral","","0f","direction.y = 0f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","393","NumericLiteral","","0.0001f","if (direction.sqrMagnitude < 0.0001f)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","420","FieldOrLocalAssignment","direction","state.partner.DrawPos - state.pawn.DrawPos","Vector3 direction = state.partner.DrawPos - state.pawn.DrawPos;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","421","NumericLiteral","","0f","direction.y = 0f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","422","NumericLiteral","","0.0001f","if (direction.sqrMagnitude < 0.0001f)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","433","NumericLiteral","","0f","return 0f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","435","NumericLiteral","","0f","return Mathf.Clamp(0f - direction.x * maxAngle, 0f - maxAngle, maxAngle);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","435","NumericLiteral","","0f","return Mathf.Clamp(0f - direction.x * maxAngle, 0f - maxAngle, maxAngle);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","442","FieldOrLocalAssignment","x","(uint)seed","uint x = (uint)seed;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","443","NumericLiteral","","16","x ^= x >> 16;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","445","NumericLiteral","","15","x ^= x >> 15;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","447","NumericLiteral","","16","x ^= x >> 16;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","448","NumericLiteral","","32767.5f","return ((x & 65535U) / 32767.5f) - 1f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","448","NumericLiteral","","1f","return ((x & 65535U) / 32767.5f) - 1f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","466","FieldOrLocalAssignment","PawnField","AccessTools.Field(typeof(PawnRenderer), ""pawn"")","private static readonly FieldInfo PawnField = AccessTools.Field(typeof(PawnRenderer), ""pawn"");"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","475","FieldOrLocalAssignment","pawn","PawnField.GetValue(__instance) as Pawn","Pawn pawn = PawnField.GetValue(__instance) as Pawn;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlMilkingAnimation.cs","486","FieldOrLocalAssignment","PawnField","AccessTools.Field(typeof(PawnRenderer), ""pawn"")","private static readonly FieldInfo PawnField = AccessTools.Field(typeof(PawnRenderer), ""pawn"");"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","14","ConstAssignment","ChildInteractionProgressMin","0.07f","public const float ChildInteractionProgressMin = 0.07f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","14","NumericLiteral","","0.07f","public const float ChildInteractionProgressMin = 0.07f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","15","ConstAssignment","ChildInteractionProgressMax","0.10f","public const float ChildInteractionProgressMax = 0.10f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","15","NumericLiteral","","0.10f","public const float ChildInteractionProgressMax = 0.10f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","16","ConstAssignment","BabyFullFeedProgress","0.04f","public const float BabyFullFeedProgress = 0.04f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","16","NumericLiteral","","0.04f","public const float BabyFullFeedProgress = 0.04f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","17","ConstAssignment","AfterglowTicks","27000000","public const int AfterglowTicks = 27000000;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","17","NumericLiteral","","27000000","public const int AfterglowTicks = 27000000;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","19","FieldOrLocalAssignment","SkillPassionField","AccessTools.Field(typeof(SkillRecord), ""passion"")","private static readonly FieldInfo SkillPassionField = AccessTools.Field(typeof(SkillRecord), ""passion"");"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","25","FieldOrLocalAssignment","MotherlyNurtureDef","> motherlyNurtureDef ?? (motherlyNurtureDef = DefDatabase<HediffDef>.GetNamedSilentFail(""MooGirl_MotherlyNurture""))","public static HediffDef MotherlyNurtureDef => motherlyNurtureDef ?? (motherlyNurtureDef = DefDatabase<HediffDef>.GetNamedSilentFail(""MooGirl_MotherlyNurture""));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","25","DefDatabaseStringLookup","HediffDef","MooGirl_MotherlyNurture","public static HediffDef MotherlyNurtureDef => motherlyNurtureDef ?? (motherlyNurtureDef = DefDatabase<HediffDef>.GetNamedSilentFail(""MooGirl_MotherlyNurture""));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","26","FieldOrLocalAssignment","NurtureAfterglowDef","> nurtureAfterglowDef ?? (nurtureAfterglowDef = DefDatabase<HediffDef>.GetNamedSilentFail(""MooGirl_NurtureAfterglow""))","public static HediffDef NurtureAfterglowDef => nurtureAfterglowDef ?? (nurtureAfterglowDef = DefDatabase<HediffDef>.GetNamedSilentFail(""MooGirl_NurtureAfterglow""));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","26","DefDatabaseStringLookup","HediffDef","MooGirl_NurtureAfterglow","public static HediffDef NurtureAfterglowDef => nurtureAfterglowDef ?? (nurtureAfterglowDef = DefDatabase<HediffDef>.GetNamedSilentFail(""MooGirl_NurtureAfterglow""));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","27","FieldOrLocalAssignment","NurturedTraitDef","> nurturedTraitDef ?? (nurturedTraitDef = DefDatabase<TraitDef>.GetNamedSilentFail(""MooGirl_NurturedByMooGirl""))","public static TraitDef NurturedTraitDef => nurturedTraitDef ?? (nurturedTraitDef = DefDatabase<TraitDef>.GetNamedSilentFail(""MooGirl_NurturedByMooGirl""));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","27","DefDatabaseStringLookup","TraitDef","MooGirl_NurturedByMooGirl","public static TraitDef NurturedTraitDef => nurturedTraitDef ?? (nurturedTraitDef = DefDatabase<TraitDef>.GetNamedSilentFail(""MooGirl_NurturedByMooGirl""));"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","36","FieldOrLocalAssignment","afterglow","NurtureAfterglowDef","HediffDef afterglow = NurtureAfterglowDef;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","37","FieldOrLocalAssignment","afterglow","= null || !pawn.health.hediffSet.HasHediff(afterglow)","return afterglow == null || !pawn.health.hediffSet.HasHediff(afterglow);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","47","FieldOrLocalAssignment","fullFeedTicks","Mathf.Max(1f, ChildcareUtility.FullFeedSessionTicks)","float fullFeedTicks = Mathf.Max(1f, ChildcareUtility.FullFeedSessionTicks);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","47","NumericLiteral","","1f","float fullFeedTicks = Mathf.Max(1f, ChildcareUtility.FullFeedSessionTicks);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","48","NumericLiteral","","1","AddNurtureProgress(baby, BabyFullFeedProgress * Mathf.Max(1, delta) / fullFeedTicks, feeder);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","53","NumericLiteral","","0f","if (pawn?.health == null || amount <= 0f || !CanStartNurture(pawn))"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","58","FieldOrLocalAssignment","def","MotherlyNurtureDef","HediffDef def = MotherlyNurtureDef;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","64","FieldOrLocalAssignment","hediff","pawn.health.hediffSet.GetFirstHediffOfDef(def)","Hediff hediff = pawn.health.hediffSet.GetFirstHediffOfDef(def);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","68","NumericLiteral","","0.001f","hediff.Severity = 0.001f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","83","FieldOrLocalAssignment","afterglow","NurtureAfterglowDef","HediffDef afterglow = NurtureAfterglowDef;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","93","FieldOrLocalAssignment","traitDef","NurturedTraitDef","TraitDef traitDef = NurturedTraitDef;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","103","FieldOrLocalAssignment","afterglowHediff","HediffMaker.MakeHediff(afterglow, pawn)","Hediff afterglowHediff = HediffMaker.MakeHediff(afterglow, pawn);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","112","TranslateKey","","MooGirl.Nurture.Completed","Messages.Message(""MooGirl.Nurture.Completed"".Translate(pawn.Named(""PAWN"")), pawn, MessageTypeDefOf.PositiveEvent);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","112","MessageOrLog","","","Messages.Message(""MooGirl.Nurture.Completed"".Translate(pawn.Named(""PAWN"")), pawn, MessageTypeDefOf.PositiveEvent);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","126","NumericLiteral","","2",".Take(2);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","130","FieldOrLocalAssignment","next","skill.passion == Passion.None ? Passion.Minor : Passion.Major","Passion next = skill.passion == Passion.None ? Passion.Minor : Passion.Major;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","172","ScribeDefault","completed","false","Scribe_Values.Look(ref completed, ""completed"", false);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","179","FieldOrLocalAssignment","PawnField","AccessTools.Field(typeof(Pawn_AgeTracker), ""pawn"")","private static readonly FieldInfo PawnField = AccessTools.Field(typeof(Pawn_AgeTracker), ""pawn"");"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","183","NumericLiteral","","0f","if (__result <= 0f)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","188","FieldOrLocalAssignment","pawn","PawnField?.GetValue(__instance) as Pawn","Pawn pawn = PawnField?.GetValue(__instance) as Pawn;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","191","NumericLiteral","","2.5f","__result *= 2.5f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","195","FieldOrLocalAssignment","nurture","pawn?.health?.hediffSet?.GetFirstHediffOfDef(MooGirlNurtureUtility.MotherlyNurtureDef)","Hediff nurture = pawn?.health?.hediffSet?.GetFirstHediffOfDef(MooGirlNurtureUtility.MotherlyNurtureDef);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","206","NumericLiteral","","0.70f","if (severity >= 0.70f)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","208","NumericLiteral","","2.5f","return 2.5f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","210","NumericLiteral","","0.40f","if (severity >= 0.40f)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","212","NumericLiteral","","2f","return 2f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","214","NumericLiteral","","1.5f","return 1.5f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","221","FieldOrLocalAssignment","PawnField","AccessTools.Field(typeof(SkillRecord), ""pawn"")","private static readonly FieldInfo PawnField = AccessTools.Field(typeof(SkillRecord), ""pawn"");"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","222","FieldOrLocalAssignment","XpSinceMidnightField","AccessTools.Field(typeof(SkillRecord), ""xpSinceMidnight"")","private static readonly FieldInfo XpSinceMidnightField = AccessTools.Field(typeof(SkillRecord), ""xpSinceMidnight"");"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","223","FieldOrLocalAssignment","MaxFullRateXpPerDayField","AccessTools.Field(typeof(SkillRecord), ""MaxFullRateXpPerDay"")","private static readonly FieldInfo MaxFullRateXpPerDayField = AccessTools.Field(typeof(SkillRecord), ""MaxFullRateXpPerDay"");"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","227","FieldOrLocalAssignment","pawn","PawnField?.GetValue(__instance) as Pawn","Pawn pawn = PawnField?.GetValue(__instance) as Pawn;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","238","FieldOrLocalAssignment","xpSinceMidnight","(float)XpSinceMidnightField.GetValue(__instance)","float xpSinceMidnight = (float)XpSinceMidnightField.GetValue(__instance);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","239","FieldOrLocalAssignment","baseCap","(int)MaxFullRateXpPerDayField.GetValue(null)","int baseCap = (int)MaxFullRateXpPerDayField.GetValue(null);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","240","FieldOrLocalAssignment","extraCap","baseCap * 1.5f","float extraCap = baseCap * 1.5f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\MooGirlNurtureUtility.cs","240","NumericLiteral","","1.5f","float extraCap = baseCap * 1.5f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","11","FieldOrLocalAssignment","added","false","public bool added = false;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","23","FieldOrLocalAssignment","flag","!this.added","bool flag = !this.added;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","27","FieldOrLocalAssignment","flag2","!ThoughtUtility.ThoughtNullified(this.pawn, this.def)","bool flag2 = !ThoughtUtility.ThoughtNullified(this.pawn, this.def);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","31","FieldOrLocalAssignment","flag3","this.def.hediff != null","bool flag3 = this.def.hediff != null;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","38","FieldOrLocalAssignment","flag4","this.def.HasModExtension<Thought_Hediff_Extension>()","bool flag4 = this.def.HasModExtension<Thought_Hediff_Extension>();"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","42","FieldOrLocalAssignment","modExtension","this.def.GetModExtension<Thought_Hediff_Extension>()","Thought_Hediff_Extension modExtension = this.def.GetModExtension<Thought_Hediff_Extension>();"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","45","FieldOrLocalAssignment","flag5","modExtension.hediffToAffect != null","bool flag5 = modExtension.hediffToAffect != null;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","49","FieldOrLocalAssignment","part","this.pawn.RaceProps.body.GetPartsWithDef(modExtension.partToAffect).FirstOrDefault<BodyPartRecord>()","BodyPartRecord part = this.pawn.RaceProps.body.GetPartsWithDef(modExtension.partToAffect).FirstOrDefault<BodyPartRecord>();"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","56","FieldOrLocalAssignment","flag6","modExtension.secondHediffToAffect != null","bool flag6 = modExtension.secondHediffToAffect != null;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","60","FieldOrLocalAssignment","part2","this.pawn.RaceProps.body.GetPartsWithDef(modExtension.secondPartToAffect).FirstOrDefault<BodyPartRecord>()","BodyPartRecord part2 = this.pawn.RaceProps.body.GetPartsWithDef(modExtension.secondPartToAffect).FirstOrDefault<BodyPartRecord>();"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","67","FieldOrLocalAssignment","increaseJoy","modExtension.increaseJoy","bool increaseJoy = modExtension.increaseJoy;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","83","FieldOrLocalAssignment","merged","base.TryMergeWithExistingMemory(out showBubble)","bool merged = base.TryMergeWithExistingMemory(out showBubble);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","93","FieldOrLocalAssignment","hediff","this.pawn.health.hediffSet.GetFirstHediffOfDef(this.def.hediff, false)","Hediff hediff = this.pawn.health.hediffSet.GetFirstHediffOfDef(this.def.hediff, false);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","99","FieldOrLocalAssignment","disappears","hediff.TryGetComp<HediffComp_Disappears>()","HediffComp_Disappears disappears = hediff.TryGetComp<HediffComp_Disappears>();"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","105","FieldOrLocalAssignment","cure","hediff.TryGetComp<HediffComp_CureFoodEffects>()","HediffComp_CureFoodEffects cure = hediff.TryGetComp<HediffComp_CureFoodEffects>();"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","117","FieldOrLocalAssignment","hediffToAffect","null","public HediffDef hediffToAffect = null;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","119","FieldOrLocalAssignment","partToAffect","null","public BodyPartDef partToAffect = null;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","121","FieldOrLocalAssignment","percentage","1f","public float percentage = 1f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","121","NumericLiteral","","1f","public float percentage = 1f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","124","FieldOrLocalAssignment","secondHediffToAffect","null","public HediffDef secondHediffToAffect = null;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","126","FieldOrLocalAssignment","secondPartToAffect","null","public BodyPartDef secondPartToAffect = null;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","128","FieldOrLocalAssignment","secondPercentage","1f","public float secondPercentage = 1f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","128","NumericLiteral","","1f","public float secondPercentage = 1f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","131","FieldOrLocalAssignment","increaseJoy","false","public bool increaseJoy = false;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","133","FieldOrLocalAssignment","extraJoy","0f","public float extraJoy = 0f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\Thought_Hediff.cs","133","NumericLiteral","","0f","public float extraJoy = 0f;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\WorkGiver_GatherBodyResources.cs","51","FieldOrLocalAssignment","pawn2","thing as Pawn","Pawn pawn2 = thing as Pawn;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\WorkGiver_GatherBodyResources.cs","59","FieldOrLocalAssignment","comp","GetComp(pawn2)","CompMooHasBodyResource comp = GetComp(pawn2);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\WorkGiver_GatherBodyResources.cs","75","NumericLiteral","","0f","if (comp.Fullness <= 0f)"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\WorkGiver_GatherBodyResources.cs","87","FieldOrLocalAssignment","localTargetInfo","pawn2","LocalTargetInfo localTargetInfo = pawn2;"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\WorkGiver_GatherBodyResources.cs","88","NumericLiteral","","1","if (ReservationUtility.CanReserve(pawn, localTargetInfo, 1, -1, null, forced))"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\WorkGiver_GatherBodyResources.cs","88","NumericLiteral","","-1","if (ReservationUtility.CanReserve(pawn, localTargetInfo, 1, -1, null, forced))"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\WorkGiver_GatherBodyResources.cs","106","FieldOrLocalAssignment","job","JobMaker.MakeJob(JobDef, t)","Job job = JobMaker.MakeJob(JobDef, t);"
"1.6\Source\WRace\MooGirlMilked 挤奶相关的编程\WorkGiver_GatherMilk.cs","24","FieldOrLocalAssignment","target","thing as Pawn","Pawn target = thing as Pawn;"
